ID Pengaduan,Issue Sosial,Provinsi,Kabupaten/Kota,Kecamatan,lat,lng,Tanggal Pengaduan,Severity Level,Status,Durasi Penyelesaian (Jam),Aksi Kriminal,Kriminal Teratasi,Pria,Wanita,Total
16461,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.298028,112.749556,08/21/2025 23:23:13,4 - Rendah (>24 Jam),Selesai,18.05,21,15,222,455,677
11442,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.29808,112.75,08/10/2025 04:01:13,3 - Sedang (2-12 Jam),Selesai,11.49,29,9,448,277,725
17285,Banjir,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.2980874,112.7522471,08/15/2025 11:34:13,2  - Tinggi (1-2 Jam),Selesai,1.65,0,0,347,238,585
16308,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.29811,112.753,08/19/2025 09:10:13,2  - Tinggi (1-2 Jam),Selesai,0.83,30,20,46,340,386
18297,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.298161111,112.7505028,08/03/2025 09:55:13,3 - Sedang (2-12 Jam),Dalam Proses,22.86,12,9,382,6,388
32310,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.29818,112.746,08/15/2025 08:07:13,3 - Sedang (2-12 Jam),Selesai,5.38,3,2,483,73,556
474,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.298211111,112.7525194,08/20/2025 08:44:13,3 - Sedang (2-12 Jam),Selesai,11.55,40,29,378,48,426
10530,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.2982,112.751,08/10/2025 20:50:13,2  - Tinggi (1-2 Jam),Selesai,1.15,2,2,404,150,554
10648,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.298322,112.750816,08/04/2025 23:48:13,2  - Tinggi (1-2 Jam),Selesai,1.31,1,1,408,285,693
707,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.298411,112.7651998,08/16/2025 21:31:13,2  - Tinggi (1-2 Jam),Selesai,1.78,6,1,134,166,300
26324,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.29843,112.7516968,08/14/2025 04:27:13,2  - Tinggi (1-2 Jam),Selesai,1.94,20,20,6,38,44
32938,Banjir,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.2984713,112.7668923,08/08/2025 12:44:13,1 - Kritis (<30 Menit),Selesai,0.16,49,12,61,303,364
12599,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.298486,112.724395,08/16/2025 02:00:13,4 - Rendah (>24 Jam),Selesai,1.55,45,0,297,81,378
15438,Banjir,JAWA TIMUR,KOTA SURABAYA,DUKUH PAKIS,-7.298634,112.695103,08/07/2025 19:26:13,1 - Kritis (<30 Menit),Selesai,0.43,31,9,353,186,539
709,Banjir,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.29893,112.732,08/05/2025 13:34:13,2  - Tinggi (1-2 Jam),Selesai,1.94,12,10,294,471,765
1921,Sampah,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.29906,112.661,08/17/2025 04:37:13,4 - Rendah (>24 Jam),Selesai,68.1,41,11,343,261,604
14583,Sampah,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.299067,112.762351,08/02/2025 06:18:13,4 - Rendah (>24 Jam),Selesai,19.96,41,27,305,86,391
65,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.299,112.7342105,08/08/2025 23:05:13,4 - Rendah (>24 Jam),Selesai,18.58,1,0,99,136,235
13828,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,GUBENG,-7.299266,112.755942,08/16/2025 18:11:13,1 - Kritis (<30 Menit),Selesai,0.47,6,6,39,415,454
101,Sampah,JAWA TIMUR,KOTA SURABAYA,GUBENG,-7.299309,112.757851,08/11/2025 12:12:13,3 - Sedang (2-12 Jam),Selesai,6.07,24,18,69,381,450
102,Kebakaran,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.29938,112.78,08/06/2025 03:49:13,1 - Kritis (<30 Menit),Selesai,0.06,29,15,184,261,445
13504,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.29939,112.7680063,08/16/2025 13:46:13,3 - Sedang (2-12 Jam),Selesai,9.24,12,0,35,235,270
32893,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.299439341,112.7681314,08/07/2025 23:09:13,2  - Tinggi (1-2 Jam),Selesai,1.95,37,15,210,183,393
1901,Bantuan Kesehatan,JAWA TIMUR,GRESIK,MENGANTI,-7.29947,112.618876,08/22/2025 06:37:13,2  - Tinggi (1-2 Jam),Selesai,2,9,0,54,222,276
32726,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.29951,112.7715254,08/21/2025 07:11:13,3 - Sedang (2-12 Jam),Ditugaskan,23.14,5,3,350,45,395
20530,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.299541,112.727271,08/12/2025 10:20:13,4 - Rendah (>24 Jam),Selesai,23.34,11,6,358,193,551
13695,Banjir,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.29958,112.763,08/12/2025 23:40:13,2  - Tinggi (1-2 Jam),Selesai,0.22,8,5,20,379,399
221,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.2996,112.764,08/11/2025 10:31:13,1 - Kritis (<30 Menit),Selesai,1.78,17,11,159,296,455
16228,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.29964,112.772,08/16/2025 18:10:13,1 - Kritis (<30 Menit),Selesai,0.39,9,9,256,302,558
8826,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WIYUNG,-7.29967,112.675,08/14/2025 08:07:13,3 - Sedang (2-12 Jam),Selesai,9.94,27,18,454,126,580
5119,Sampah,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.29974,112.767,08/13/2025 11:14:13,4 - Rendah (>24 Jam),Selesai,20.44,26,10,249,491,740
25778,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.299744444,112.7638194,08/21/2025 08:01:13,2  - Tinggi (1-2 Jam),Selesai,0.22,11,9,40,114,154
5845,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.299865102,112.7632856,08/10/2025 15:53:13,3 - Sedang (2-12 Jam),Dalam Proses,13.83,26,2,177,452,629
24402,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.29994,112.767,08/14/2025 02:39:13,1 - Kritis (<30 Menit),Selesai,0.12,39,24,432,8,440
18711,Banjir,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.29997,112.7617498,08/10/2025 07:39:13,2  - Tinggi (1-2 Jam),Selesai,0.47,30,28,345,412,757
471,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.29999,112.768,08/12/2025 19:41:13,3 - Sedang (2-12 Jam),Selesai,14.54,31,25,365,94,459
22320,Bantuan Pendidikan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.300116667,112.7686806,08/04/2025 10:47:13,4 - Rendah (>24 Jam),Selesai,1.47,42,28,252,477,729
1909,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30013,112.7662253,08/12/2025 04:54:13,3 - Sedang (2-12 Jam),Selesai,8.29,36,29,240,194,434
29927,Banjir,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30015,112.721356,08/12/2025 18:01:13,1 - Kritis (<30 Menit),Selesai,0.37,9,8,270,424,694
25314,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30022,112.771,08/10/2025 03:14:13,2  - Tinggi (1-2 Jam),Selesai,1.02,14,6,329,169,498
200,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.300238,112.765335,08/15/2025 17:38:13,2  - Tinggi (1-2 Jam),Dalam Proses,4.45,9,5,204,423,627
10847,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.300313889,112.7618917,08/21/2025 20:33:13,1 - Kritis (<30 Menit),Selesai,0.34,47,30,72,295,367
18980,Sampah,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30034,112.7709675,08/16/2025 02:25:13,4 - Rendah (>24 Jam),Selesai,23.7,3,1,139,382,521
14914,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30039,112.762,08/13/2025 03:29:13,2  - Tinggi (1-2 Jam),Selesai,1.76,25,24,441,149,590
107,Sampah,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30048,112.762,08/18/2025 13:45:13,3 - Sedang (2-12 Jam),Selesai,10.08,2,2,489,179,668
13,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30057,112.779,08/11/2025 20:15:13,1 - Kritis (<30 Menit),Selesai,0.21,2,0,176,221,397
21119,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30069,112.721,08/05/2025 23:48:13,1 - Kritis (<30 Menit),Selesai,0.49,1,0,445,469,914
220,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.3007573,112.762464,08/09/2025 13:41:13,4 - Rendah (>24 Jam),Selesai,13.38,40,29,280,136,416
10223,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30078,112.775892,08/04/2025 09:08:13,3 - Sedang (2-12 Jam),Selesai,1.73,47,1,421,454,875
1913,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.301027778,112.7757667,08/10/2025 17:26:13,2  - Tinggi (1-2 Jam),Selesai,4.34,46,6,158,295,453
1870,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30127,112.735,08/21/2025 03:33:13,2  - Tinggi (1-2 Jam),Selesai,0.48,1,1,354,99,453
30016,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30129,112.732,08/22/2025 06:04:13,4 - Rendah (>24 Jam),Selesai,17.59,24,18,463,321,784
531,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.301306,112.731722,08/07/2025 15:05:13,2  - Tinggi (1-2 Jam),Selesai,1.87,6,6,415,388,803
1867,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,GUBENG,-7.301329518,112.7548735,08/10/2025 07:16:13,3 - Sedang (2-12 Jam),Selesai,6.05,38,14,54,398,452
1871,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.301412495,112.7348847,08/03/2025 14:25:13,3 - Sedang (2-12 Jam),Ditugaskan,20.25,1,1,263,236,499
1876,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30147,112.776,08/17/2025 16:48:13,1 - Kritis (<30 Menit),Selesai,0.32,29,10,431,143,574
1879,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.301494,112.766389,08/13/2025 13:58:13,3 - Sedang (2-12 Jam),Selesai,11.71,25,17,483,316,799
30975,Sampah,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.3015,112.734944,08/05/2025 08:22:13,3 - Sedang (2-12 Jam),Selesai,10.82,7,6,168,410,578
128,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30166,112.731225,08/16/2025 02:04:13,2  - Tinggi (1-2 Jam),Selesai,1.94,28,18,365,259,624
296,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30186,112.7295954,08/20/2025 13:13:13,2  - Tinggi (1-2 Jam),Selesai,1.88,29,28,77,433,510
10211,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30186,112.7303267,08/13/2025 22:57:13,2  - Tinggi (1-2 Jam),Selesai,1.54,40,2,453,31,484
5082,Banjir,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30205,112.730155,08/05/2025 21:01:13,2  - Tinggi (1-2 Jam),Selesai,1.46,19,12,438,350,788
5087,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30213,112.744,08/05/2025 04:34:13,3 - Sedang (2-12 Jam),Selesai,7.83,11,8,446,14,460
10470,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.302206,112.737849,08/09/2025 22:29:13,3 - Sedang (2-12 Jam),Selesai,10.84,32,15,184,191,375
10504,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.3022,112.775427,08/12/2025 14:42:13,2  - Tinggi (1-2 Jam),Selesai,1.58,25,8,147,226,373
11078,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30239,112.738,08/01/2025 18:42:13,3 - Sedang (2-12 Jam),Selesai,6.67,5,2,208,113,321
11088,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.3025,112.784,08/12/2025 18:03:13,2  - Tinggi (1-2 Jam),Selesai,1.91,14,3,92,5,97
11109,Banjir,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.302678,112.761875,08/10/2025 09:39:13,1 - Kritis (<30 Menit),Selesai,0.2,25,24,153,300,453
11118,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30273,112.7902579,08/02/2025 04:52:13,2  - Tinggi (1-2 Jam),Selesai,1.91,17,7,471,19,490
11491,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30289,112.762,08/20/2025 22:36:13,2  - Tinggi (1-2 Jam),Selesai,0.76,27,14,204,263,467
11598,Sampah,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.302940594,112.6327586,08/03/2025 04:53:13,3 - Sedang (2-12 Jam),Ditugaskan,20.53,24,13,415,22,437
11639,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.302958333,112.6322111,08/07/2025 16:58:13,1 - Kritis (<30 Menit),Selesai,0.22,13,10,195,16,211
11820,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30301,112.778682,08/11/2025 03:39:13,3 - Sedang (2-12 Jam),Selesai,7.28,21,5,474,397,871
11989,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.303060055,112.7490005,08/04/2025 12:43:13,4 - Rendah (>24 Jam),Selesai,2,16,4,243,456,699
12204,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.3031219,112.7758663,08/17/2025 04:34:13,4 - Rendah (>24 Jam),Selesai,15.67,49,34,492,336,828
12270,Sampah,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.303202,112.791515,08/17/2025 01:18:13,4 - Rendah (>24 Jam),Selesai,19.07,4,4,99,487,586
12308,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30323,112.779,08/01/2025 22:26:13,2  - Tinggi (1-2 Jam),Selesai,1.85,8,6,203,50,253
12357,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30334,112.724061,08/06/2025 12:09:13,2  - Tinggi (1-2 Jam),Selesai,1.64,5,1,341,89,430
12494,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.303462,112.774088,08/18/2025 05:05:13,2  - Tinggi (1-2 Jam),Selesai,1.55,5,0,319,356,675
12562,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.303472222,112.6341861,08/10/2025 23:17:13,2  - Tinggi (1-2 Jam),Selesai,1.5,49,14,123,474,597
12612,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.30366,112.6616867,08/11/2025 13:35:13,2  - Tinggi (1-2 Jam),Selesai,3.38,14,11,331,399,730
12703,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.303685,112.774702,08/08/2025 09:23:13,2  - Tinggi (1-2 Jam),Selesai,1.08,26,19,223,101,324
12721,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.303863,112.737232,08/03/2025 12:47:13,2  - Tinggi (1-2 Jam),Selesai,1.11,12,11,65,324,389
12729,Kebakaran,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.304,112.732,08/05/2025 21:14:13,1 - Kritis (<30 Menit),Selesai,0.47,40,21,331,311,642
12767,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.304175041,112.7703023,08/21/2025 18:14:13,3 - Sedang (2-12 Jam),Selesai,11.13,12,8,466,239,705
12898,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30422,112.736166,08/02/2025 08:51:13,3 - Sedang (2-12 Jam),Dalam Proses,18.93,5,4,220,24,244
13113,Sampah,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.3045897,112.6679328,08/16/2025 20:51:13,3 - Sedang (2-12 Jam),Selesai,10.24,17,4,357,106,463
13154,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.304729,112.733752,08/18/2025 02:57:13,2  - Tinggi (1-2 Jam),Selesai,1.97,11,10,379,317,696
13164,Kebakaran,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.304935,112.638044,08/01/2025 18:20:13,1 - Kritis (<30 Menit),Selesai,0.33,17,4,4,97,101
13399,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.30507,112.647,08/10/2025 15:40:13,4 - Rendah (>24 Jam),Selesai,16.39,37,1,302,278,580
13414,Banjir,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.305261111,112.6466167,08/03/2025 17:31:13,2  - Tinggi (1-2 Jam),Selesai,1.35,24,2,438,345,783
13469,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.305290256,112.6636258,08/20/2025 22:53:13,2  - Tinggi (1-2 Jam),Selesai,1.56,44,26,184,29,213
13470,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30533,112.727,08/17/2025 19:13:13,1 - Kritis (<30 Menit),Selesai,0.28,19,13,477,406,883
13696,Sampah,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.3053378,112.6474179,08/14/2025 00:57:13,3 - Sedang (2-12 Jam),Selesai,9.3,4,2,5,314,319
13707,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.30537,112.654,08/20/2025 07:13:13,1 - Kritis (<30 Menit),Selesai,0.39,13,8,432,349,781
13755,Sampah,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30541,112.779,08/04/2025 03:46:13,3 - Sedang (2-12 Jam),Selesai,5.2,5,2,158,376,534
13770,Banjir,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.305425,112.778853,08/15/2025 02:32:13,1 - Kritis (<30 Menit),Selesai,0.45,33,18,52,25,77
13771,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.305513889,112.6541083,08/02/2025 07:36:13,1 - Kritis (<30 Menit),Selesai,0.37,4,2,201,467,668
13861,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.3056,112.6600742,08/03/2025 18:17:13,3 - Sedang (2-12 Jam),Selesai,9.67,17,12,2,340,342
13917,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.305631,112.794874,08/17/2025 02:48:13,2  - Tinggi (1-2 Jam),Selesai,0.18,22,22,331,64,395
13955,Kebakaran,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30574,112.7416013,08/15/2025 13:27:13,1 - Kritis (<30 Menit),Selesai,0.29,34,22,446,449,895
14012,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30578,112.745,08/03/2025 03:18:13,2  - Tinggi (1-2 Jam),Ditugaskan,5.7,3,2,267,103,370
14013,Sampah,JAWA TIMUR,BOJONEGORO,TABANAN,-7.3058888,111.9633321,08/07/2025 11:20:13,4 - Rendah (>24 Jam),Selesai,21.65,47,18,144,95,239
14172,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,WONOCOLO,-7.305902778,112.7422222,08/19/2025 06:31:13,1 - Kritis (<30 Menit),Selesai,0.44,35,5,377,101,478
14304,Banjir,JAWA TIMUR,KOTA SURABAYA,WONOCOLO,-7.30595,112.748,08/20/2025 21:54:13,2  - Tinggi (1-2 Jam),Selesai,0.55,19,12,310,91,401
14481,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOCOLO,-7.305980556,112.7479,08/16/2025 11:30:13,3 - Sedang (2-12 Jam),Selesai,7.91,23,5,127,268,395
14488,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30599,112.738,08/11/2025 10:37:13,3 - Sedang (2-12 Jam),Ditugaskan,14.02,30,17,318,483,801
14514,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.306101198,112.7400792,08/04/2025 17:44:13,1 - Kritis (<30 Menit),Selesai,0.36,27,16,197,151,348
14589,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,WONOCOLO,-7.30611,112.741202,08/12/2025 22:49:13,2  - Tinggi (1-2 Jam),Selesai,0.42,10,10,47,416,463
14608,Sampah,JAWA TIMUR,KOTA SURABAYA,WONOCOLO,-7.30614,112.742484,08/19/2025 06:32:13,4 - Rendah (>24 Jam),Selesai,7.71,48,42,372,284,656
14969,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOCOLO,-7.3062295,112.7438448,08/02/2025 20:49:13,2  - Tinggi (1-2 Jam),Selesai,1.04,33,6,268,294,562
14970,Banjir,JAWA TIMUR,KOTA SURABAYA,WONOCOLO,-7.30623,112.7425913,08/02/2025 22:43:13,2  - Tinggi (1-2 Jam),Selesai,1.28,11,2,253,85,338
15037,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,WONOCOLO,-7.30635,112.7447355,08/19/2025 08:24:13,1 - Kritis (<30 Menit),Selesai,0.42,17,1,158,283,441
15195,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,WONOCOLO,-7.30644,112.7437484,08/18/2025 22:54:13,4 - Rendah (>24 Jam),Selesai,14.53,13,4,213,405,618
15236,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.30649,112.665,08/21/2025 02:45:13,3 - Sedang (2-12 Jam),Selesai,6.7,40,32,344,183,527
15256,Sampah,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30664,112.73,08/21/2025 20:28:13,3 - Sedang (2-12 Jam),Selesai,10.08,17,14,6,26,32
15348,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.306663889,112.664775,08/15/2025 12:28:13,4 - Rendah (>24 Jam),Dalam Proses,35.01,32,13,105,110,215
15456,Sampah,JAWA TIMUR,KOTA SURABAYA,WONOCOLO,-7.30666873,112.7511889,08/16/2025 07:46:13,4 - Rendah (>24 Jam),Selesai,13.28,49,33,86,465,551
15475,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,WONOCOLO,-7.306676,112.749757,08/20/2025 01:53:13,3 - Sedang (2-12 Jam),Dalam Proses,15.99,32,29,27,387,414
15499,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.306862081,112.7310026,08/18/2025 17:48:13,4 - Rendah (>24 Jam),Selesai,13.79,13,5,421,183,604
15593,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,TENGGILIS MEJOYO,-7.30705,112.763,08/17/2025 08:59:13,1 - Kritis (<30 Menit),Selesai,0.43,3,2,26,250,276
15602,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.3070768,112.7360069,08/10/2025 04:38:13,3 - Sedang (2-12 Jam),Selesai,1.1,27,13,296,332,628
15636,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.30709,112.664,08/13/2025 13:53:13,3 - Sedang (2-12 Jam),Selesai,8.01,23,2,97,51,148
15995,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,TENGGILIS MEJOYO,-7.307,112.763161,08/07/2025 00:38:13,3 - Sedang (2-12 Jam),Selesai,8.55,49,41,38,181,219
16009,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.30715,112.778,08/16/2025 00:24:13,2  - Tinggi (1-2 Jam),Dalam Proses,3.97,25,3,261,208,469
16042,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.307202778,112.7807111,08/12/2025 12:45:13,3 - Sedang (2-12 Jam),Selesai,8.11,47,27,270,155,425
16391,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.307226958,112.7345081,08/03/2025 23:22:13,3 - Sedang (2-12 Jam),Selesai,8.87,26,22,365,414,779
16599,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.307227778,112.7784861,08/17/2025 11:26:13,2  - Tinggi (1-2 Jam),Selesai,1.53,29,6,176,316,492
18905,Gangguan Keamanan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.3072339,112.7693374,08/09/2025 13:21:13,1 - Kritis (<30 Menit),Selesai,0.94,14,6,403,432,835
21447,Banjir,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.307280166,112.7345403,08/19/2025 19:04:13,1 - Kritis (<30 Menit),Selesai,0.26,43,10,417,36,453
21897,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.307319444,112.7785056,08/05/2025 19:51:13,4 - Rendah (>24 Jam),Ditugaskan,24.27,20,15,8,22,30
22015,Pencemaran Lingkungan,JAWA TIMUR,KOTA SURABAYA,WONOKROMO,-7.30745,112.730109,08/20/2025 11:04:13,3 - Sedang (2-12 Jam),Selesai,8.43,41,22,459,306,765
22083,Sampah,JAWA TIMUR,KOTA SURABAYA,TENGGILIS MEJOYO,-7.307586,112.760447,08/08/2025 18:40:13,3 - Sedang (2-12 Jam),Selesai,7.63,20,7,467,7,474
22102,Bantuan Kesehatan,JAWA TIMUR,KOTA SURABAYA,WONOCOLO,-7.307680556,112.7429028,08/17/2025 16:05:13,2  - Tinggi (1-2 Jam),Selesai,1.35,16,1,108,332,440
22324,Sampah,JAWA TIMUR,KOTA SURABAYA,LAKARSANTRI,-7.307792,112.669436,08/05/2025 01:36:13,4 - Rendah (>24 Jam),Selesai,22.09,11,0,240,167,407
22746,Jalan Rusak,JAWA TIMUR,KOTA SURABAYA,SUKOLILO,-7.3078823,112.7721667,08/11/2025 13:17:13,3 - Sedang (2-12 Jam),Selesai,7.69,32,29,297,492,789
